head_label,tail_label,head_name,tail_name
AB15586,BA5795,上身,下身
AB15586,DA8676,上身,下身
AB15586,BA6496,上身,下身
AB15586,DA8894,上身,下身
AB15586,CA1924,上身,下身
AB15586,DA8951,上身,下身
AB15586,BA5924,上身,下身
AB12369,BA5952,上身,下身
AB12369,BA3593,上身,下身
AB12369,BA5127,上身,下身
AB12369,BA5845,上身,下身
AB12369,DA8752,上身,下身
AB12369,BG0118,上身,下身
AB12369,BA4858,上身,下身
AB12369,DA9147,上身,下身
AB12369,BA6303,上身,下身
AB12369,BA5695,上身,下身
AB16029,BA6818,上身,下身
AB16029,CA2272,上身,下身
AB16029,CA1649,上身,下身
AB16029,BA6562,上身,下身
AB16029,BA5539,上身,下身
AB16029,CA2271,上身,下身
AB16029,BA6488,上身,下身
AB16029,CA1892,上身,下身
AB16029,BA5115,上身,下身
AB16029,BA6403,上身,下身
AB13460,BA5976,上身,下身
AB13460,DA9059,上身,下身
AB13460,CA2250,上身,下身
AB13460,CA2325,上身,下身
AB13460,CA2238,上身,下身
AB13460,CA1204,上身,下身
AB13460,DA9194,上身,下身
AB13460,CA2355,上身,下身
AB13460,CA1922,上身,下身
AB13460,BA6160,上身,下身
AB10656,DA8950,上身,下身
AB10656,BA3740,上身,下身
AB10656,BA5934,上身,下身
AB10656,BA5665,上身,下身
AB10656,BA6682,上身,下身
AB10656,BA5804,上身,下身
AB10656,CA2103,上身,下身
AB10656,BA5644,上身,下身
AB10656,CA1893,上身,下身
AB10656,CA1943,上身,下身
AB14485,CA1953,上身,下身
AB14485,CA1884,上身,下身
AB14485,BA5796,上身,下身
AB14485,CA2236,上身,下身
AB14485,CA2281,上身,下身
AB14485,BA5546,上身,下身
AB14485,BA6035,上身,下身
AB14485,BA5434,上身,下身
AB14485,BA5992,上身,下身
AB14485,BA6039,上身,下身
AB15681,BA2616,上身,下身
