head_label,tail_label,head_name,tail_name
AB16647,DA9045,上身,下身
AB16647,BA6563,上身,下身
AB16647,BA6494,上身,下身
AB16647,BA6435,上身,下身
AB16647,BA6570,上身,下身
AB16647,BA6552,上身,下身
AB16647,CA2467,上身,下身
AB11764,BA5899,上身,下身
AB11764,BA5258,上身,下身
AB11764,BA6015,上身,下身
AB11764,BA2323,上身,下身
AB11764,BA6272,上身,下身
AB11764,CA2375,上身,下身
AB11764,DA8704,上身,下身
AB11764,CA2414,上身,下身
AB11764,BA5450,上身,下身
AB11764,BA2080,上身,下身
AB11764,DA9337,上身,下身
AB11764,CA1082,上身,下身
AB11764,CA2058,上身,下身
AB11764,CA2365,上身,下身
AB11764,BA6698,上身,下身
AB11764,BA6712,上身,下身
AB11764,DA8683,上身,下身
AB11764,DA9283,上身,下身
AB11764,BA6346,上身,下身
AB11764,DA8715,上身,下身
EA2417,BA5343,上身,下身
EA2417,DA9030,上身,下身
EA2417,BA6518,上身,下身
EA2417,BA6505,上身,下身
EA2417,CA2498,上身,下身
EA2417,BA6549,上身,下身
EA2417,BA5885,上身,下身
EA2417,DA9059,上身,下身
EA2417,DA8899,上身,下身
EA2417,BA4626,上身,下身
EA2417,BA6553,上身,下身
EA2417,DA9042,上身,下身
EA2417,DA9029,上身,下身
EA2417,CA2528,上身,下身
EA2417,CA2433,上身,下身
EA2417,DA9002,上身,下身
EA2417,DA9090,上身,下身
EA2417,BA6546,上身,下身
EA2417,BA6532,上身,下身
EA2417,BA6432,上身,下身
AB15612,BA6682,上身,下身
AB15612,DA8495,上身,下身
AB15612,DA9240,上身,下身
AB15612,BA6645,上身,下身
AB15612,DA9267,上身,下身
AB15612,DA9154,上身,下身
AB15612,DA9304,上身,下身
AB15612,DA3537,上身,下身
AB15612,BA6668,上身,下身
AB15612,DA9343,上身,下身
AB15612,DA9282,上身,下身
AB15612,CA2365,上身,下身
AB15612,DA9207,上身,下身
AB15612,CA2609,上身,下身
AB15612,CA2376,上身,下身
AB15612,BA6684,上身,下身
AB15612,CA2409,上身,下身
AB15612,DA2668,上身,下身
AB15612,BA2175,上身,下身
AB15612,DA9277,上身,下身
AB17072,BA1595,上身,下身
AB17072,DA9215,上身,下身
AB17072,BA6733,上身,下身
AB17072,CA2608,上身,下身
AB17072,BA6664,上身,下身
AB17072,DA9185,上身,下身
AB17072,BA6702,上身,下身
AB17072,BA6653,上身,下身
AB17072,DA8836,上身,下身
AB17072,BA6605,上身,下身
AB17072,BA6745,上身,下身
AB17072,BA6720,上身,下身
AB17072,BA6743,上身,下身
AB17072,DA8745,上身,下身
AB17072,DA9320,上身,下身
AB17072,DA8885,上身,下身
AB17072,BA6303,上身,下身
AB17072,DA8644,上身,下身
AB17072,BA6717,上身,下身
AB17072,DA9318,上身,下身
EA3324,BA6589,上身,下身
EA3324,BA6727,上身,下身
EA3324,BA0321,上身,下身
EA3324,BA6562,上身,下身
EA3324,BA6667,上身,下身
EA3324,BA6681,上身,下身
EA3324,BA6680,上身,下身
EA3324,BA6414,上身,下身
EA3324,BA6783,上身,下身
EA3324,BA6721,上身,下身
EA3324,BA6463,上身,下身
EA3324,BA6468,上身,下身
EA3324,BA2620,上身,下身
EA3324,BA6669,上身,下身
EA3324,CA2542,上身,下身
EA3324,DA9158,上身,下身
EA3324,BA6355,上身,下身
EA3324,CA2621,上身,下身
EA3324,BA6732,上身,下身
EA3324,BA6676,上身,下身
AB15163,CA2032,上身,下身
AB15163,BA5650,上身,下身
AB15163,CA2334,上身,下身
AB15163,BA5022,上身,下身
AB15163,BA5683,上身,下身
AB15163,BA5643,上身,下身
AB15163,BA5697,上身,下身
AB15163,CA2017,上身,下身
AB15163,CA1677,上身,下身
AB15163,BA6479,上身,下身
AB15163,BA4927,上身,下身
AB15163,BA6244,上身,下身
AB15163,BA6391,上身,下身
AB15163,BA6438,上身,下身
AB15163,BA6526,上身,下身
AB15163,BA5702,上身,下身
AB15163,BA6428,上身,下身
AB15163,CA2533,上身,下身
AB15163,BA6441,上身,下身
AB15163,BA4065,上身,下身
AB16419,DA3191,上身,下身
AB16419,BA6446,上身,下身
AB16419,DA8995,上身,下身
AB16419,BA6517,上身,下身
AB16419,DA9168,上身,下身
AB16419,BA6431,上身,下身
AB16419,DA9134,上身,下身
AB16419,BA6597,上身,下身
AB16419,BA6621,上身,下身
AB16419,BA6447,上身,下身
AB16419,BA6395,上身,下身
AB16419,DA9139,上身,下身
AB16419,CA2544,上身,下身
AB16419,BA2619,上身,下身
AB16419,BA6601,上身,下身
AB16419,DA8595,上身,下身
AB16419,DA8917,上身,下身
AB16419,DA8945,上身,下身
AB16419,BA6442,上身,下身
AB16419,CA2500,上身,下身
AB13161,BA5718,上身,下身
AB13161,CA1858,上身,下身
AB13161,BA5078,上身,下身
AB13161,CA1933,上身,下身
AB13161,CA2281,上身,下身
AB13161,CA2039,上身,下身
AB13161,BA4873,上身,下身
AB13161,BA5021,上身,下身
AB13161,CA2475,上身,下身
AB13161,BA6563,上身,下身
