head_label,tail_label,head_name,tail_name
AB16417,BA1919,上身,下身
AB15224,BA6630,上身,下身
AB15224,BA6700,上身,下身
AB15224,BA6653,上身,下身
AB15224,BA6717,上身,下身
AB15224,BA6677,上身,下身
AB15224,DA9152,上身,下身
AB15224,DA9337,上身,下身
AB15224,BA6671,上身,下身
AB15224,DA9287,上身,下身
AB15224,DA8824,上身,下身
AB14152,BA6817,上身,下身
AB14152,BA6627,上身,下身
AB14152,DA9328,上身,下身
AB14152,BA6740,上身,下身
AB14152,BA6075,上身,下身
AB14152,BA6733,上身,下身
AB14152,CA2608,上身,下身
AB14152,BA6693,上身,下身
AB14152,CA2598,上身,下身
AB14152,CA2591,上身,下身
AB13574,BA6335,上身,下身
AB13574,BA6637,上身,下身
AB13574,DA9126,上身,下身
AB13574,DA8700,上身,下身
AB13574,DA9228,上身,下身
AB13574,BA6704,上身,下身
AB13574,CA2599,上身,下身
AB13574,DA8823,上身,下身
AB13574,DA9317,上身,下身
AB13574,BA6691,上身,下身
AB15282,DA9370,上身,下身
AB15282,DA9304,上身,下身
AB15282,DA9147,上身,下身
AB15282,DA8574,上身,下身
AB15282,DA9098,上身,下身
AB15282,BA6668,上身,下身
AB15282,DA9210,上身,下身
AB15282,CA2573,上身,下身
AB15282,DA8885,上身,下身
AB15282,BA1595,上身,下身
AB16332,BA6446,上身,下身
AB16332,BA6274,上身,下身
AB16332,BA6398,上身,下身
AB16332,CA2438,上身,下身
AB16332,CA2459,上身,下身
AB16332,CA2431,上身,下身
AB16332,BA6428,上身,下身
AB16332,BA6417,上身,下身
AB16332,BA6745,上身,下身
AB16332,BA6314,上身,下身
AB11184,DA8643,上身,下身
AB11184,BA5276,上身,下身
AB11184,BA6335,上身,下身
AB11184,BA3274,上身,下身
AB11184,CA2395,上身,下身
AB11184,BA6637,上身,下身
AB11184,DA8676,上身,下身
AB11184,CA2350,上身,下身
AB11184,DA8700,上身,下身
AB11184,DA8683,上身,下身
AB12253,CA2126,上身,下身
AB12253,CA1724,上身,下身
AB12253,CA1918,上身,下身
AB12253,BA6142,上身,下身
AB12253,BA5858,上身,下身
AB12253,DA5588,上身,下身
AB12253,BA5487,上身,下身
AB12253,BA5952,上身,下身
AB12253,BA5987,上身,下身
AB12253,BA6055,上身,下身
AB14762,CA1903,上身,下身
AB14762,BA6104,上身,下身
AB14762,BA6074,上身,下身
AB14762,BA5186,上身,下身
AB14762,BA6122,上身,下身
AB14762,BA5571,上身,下身
AB14762,BA5966,上身,下身
AB14762,BA6028,上身,下身
AB14762,CA2284,上身,下身
AB14762,BA5799,上身,下身
AB14239,BA4626,上身,下身
AB14239,CA2196,上身,下身
AB14239,BA3057,上身,下身
AB14239,BA5325,上身,下身
AB14239,CA2189,上身,下身
AB14239,BA6002,上身,下身
AB14239,BA6303,上身,下身
AB14239,CA2195,上身,下身
AB14239,BA5538,上身,下身
AB14239,BA6256,上身,下身
AB11790,CA1924,上身,下身
AB11790,CA1908,上身,下身
AB11790,BA4704,上身,下身
AB11790,BA3940,上身,下身
AB11790,BA6653,上身,下身
AB11790,DA9152,上身,下身
AB11790,BA6700,上身,下身
AB11790,DA8824,上身,下身
AB11790,BA6630,上身,下身
AB11790,DA9282,上身,下身
EA2641,BA5521,上身,下身
EA2641,BA5205,上身,下身
EA2641,BA1798,上身,下身
EA2641,BA4674,上身,下身
EA2641,BA4810,上身,下身
EA2641,BA4404,上身,下身
EA2641,BA5513,上身,下身
EA2641,BA5217,上身,下身
EA2641,BA3571,上身,下身
EA2641,BA5457,上身,下身
AB16371,DA9239,上身,下身
AB16371,BA6406,上身,下身
AB16371,DA8595,上身,下身
AB16371,BA6391,上身,下身
AB16371,DA9139,上身,下身
AB16371,CA2547,上身,下身
AB16371,CA2535,上身,下身
AB16371,BA6601,上身,下身
AB16371,BA6431,上身,下身
AB16371,DA8917,上身,下身
AB6567,BA5705,上身,下身
AB6567,BA5541,上身,下身
AB6567,BA6563,上身,下身
AB6567,BA1919,上身,下身
AB6567,BA6581,上身,下身
AB6567,CA2433,上身,下身
AB6567,CA2467,上身,下身
